"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-06","0.34","53","59","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-07","0.00","50","52","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-08","0.00","42","48","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-09","0.00","50","57","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-10","0.00","52","61","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-11","0.00","55","64","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-12","0.00","59","66","46"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-13","0.17","46","48","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-14","0.03","39","43","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-15","0.00","38","42","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-16","0.02","39","44","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-17","1.49","44","53","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-18","0.00","37","46","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-19","0.00","27","35","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-20","0.00","38","46","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-21","0.00","33","37","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-22","0.00","34","44","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-23","0.00","47","55","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-24","0.61","58","66","49"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-25","0.00","60","67","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-26","1.07","44","51","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-27","0.01","36","38","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-28","0.00","34","37","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-29","0.00","31","44","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-11-30","0.00","47","54","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-01","0.05","55","64","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-02","0.11","40","43","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-03","0.10","44","47","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-04","0.00","42","45","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-05","0.52","38","47","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-06","1.29","45","49","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-07","0.03","39","41","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-08","0.00","30","37","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-09","2.68","39","45","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-10","0.14","39","41","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-11","0.03","34","37","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-12","0.00","35","38","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-13","0.00","37","44","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-14","0.00","40","45","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-15","0.00","42","49","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-16","0.16","42","49","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-17","0.03","47","53","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-18","0.00","41","43","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-19","0.00","37","38","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-20","0.00","32","33","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-21","0.00","33","36","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-22","0.04","38","45","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-23","0.18","44","46","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-24","0.67","44","55","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-25","0.07","53","63","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-26","0.00","45","50","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-27","0.00","47","55","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-28","0.10","48","52","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-29","0.00","41","44","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-30","0.00","33","35","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2014-12-31","0.00","29","32","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-01","0.00","31","39","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-02","0.00","39","42","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-03","0.67","35","41","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-04","0.31","45","57","41"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-05","0.00","42","50","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-06","0.05","21","22","18"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-07","0.00","22","25","10"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-08","0.00","13","21","8"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-09","0.12","24","33","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-10","0.00","22","24","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-11","0.00","25","37","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-12","0.39","36","39","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-13","0.00","30","36","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-14","0.00","22","32","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-15","0.00","29","34","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-16","0.00","34","42","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-17","0.00","22","30","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-18","1.98","33","43","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-19","0.00","39","42","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-20","0.00","37","40","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-21","0.00","31","35","25"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-22","0.00","34","39","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-23","0.00","32","39","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-24","0.73","35","40","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-25","0.00","38","42","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-26","0.30","27","30","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-27","0.25","24","28","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-28","0.00","24","34","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-29","0.03","26","36","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-30","0.15","34","37","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-01-31","0.00","20","26","13"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-01","0.04","27","36","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-02","1.08","30","33","15"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-03","0.00","19","28","14"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-04","0.00","30","41","23"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-05","0.00","33","40","14"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-06","0.00","18","27","12"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-07","0.01","29","36","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-08","0.00","33","36","30"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-09","0.07","29","31","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-10","0.00","30","39","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-11","0.00","28","33","22"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-12","0.00","32","40","17"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-13","0.00","18","22","9"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-14","0.05","23","32","16"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-15","0.01","20","26","5"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-16","0.00","10","21","4"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-17","0.13","19","28","14"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-18","0.00","24","31","18"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-19","0.00","22","27","9"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-20","0.00","11","21","3"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-21","0.60","20","32","14"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-22","0.11","34","42","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-23","0.00","29","38","8"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-24","0.00","12","25","6"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-25","0.00","28","38","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-26","0.00","27","32","21"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-27","0.00","24","30","19"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-02-28","0.00","22","30","15"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-01","0.48","27","30","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-02","0.00","32","38","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-03","0.72","28","36","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-04","0.25","39","47","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-05","0.60","33","41","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-06","0.00","21","28","15"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-07","0.00","27","39","20"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-08","0.00","40","49","35"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-09","0.02","45","54","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-10","0.42","41","54","33"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-11","0.02","46","60","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-12","0.00","45","47","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-13","0.00","37","43","31"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-14","1.02","44","51","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-15","0.00","44","47","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-16","0.00","40","51","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-17","0.01","48","54","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-18","0.00","34","38","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-19","0.00","33","42","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-20","0.28","34","38","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-21","0.01","35","48","29"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-22","0.00","40","44","28"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-23","0.00","31","38","24"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-24","0.00","34","44","26"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-25","0.05","39","48","32"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-26","0.24","45","57","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-27","0.28","45","46","40"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-28","0.00","38","41","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-29","0.00","33","46","27"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-30","0.00","42","55","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-03-31","0.14","43","47","36"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-01","0.00","40","51","34"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-02","0.00","50","63","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-03","0.04","59","63","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-04","0.00","52","60","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-05","0.00","50","62","43"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-06","0.00","47","60","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-07","0.17","51","57","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-08","0.00","43","46","38"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-09","0.01","39","44","37"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-10","0.24","43","57","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-11","0.00","55","57","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-12","0.00","51","65","44"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-13","0.00","56","65","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-14","0.00","59","65","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-15","0.00","59","70","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-16","0.00","56","62","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-17","0.08","60","71","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-18","0.00","66","79","54"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-19","0.00","57","61","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-20","0.95","51","59","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-21","0.23","58","67","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-22","0.10","58","67","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-23","0.00","47","50","42"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-24","0.00","43","50","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-25","0.00","47","60","39"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-26","0.00","52","61","45"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-27","0.00","54","60","49"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-28","0.00","58","72","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-29","0.00","63","76","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-04-30","0.00","52","64","47"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-01","0.00","53","59","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-02","0.00","54","69","48"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-03","0.00","60","76","51"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-04","0.00","67","82","54"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-05","0.00","73","81","64"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-06","0.00","65","69","58"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-07","0.00","65","76","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-08","0.00","64","79","54"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-09","0.01","58","64","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-10","0.00","66","82","57"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-11","0.00","74","83","67"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-12","0.00","75","87","63"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-13","0.00","65","67","54"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-14","0.00","60","72","52"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-15","0.00","63","74","56"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-16","0.27","65","75","57"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-17","0.02","70","83","61"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-18","0.00","64","71","56"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-19","0.01","62","82","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-20","0.00","62","66","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-21","0.00","57","62","53"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-22","0.00","62","75","55"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-23","0.00","59","70","50"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-24","0.00","66","81","56"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-25","0.00","72","83","65"
"USW00014732","LA GUARDIA AIRPORT, NY US","40.7792","-73.88","3.4","2015-05-26","0.00","75","86","67"
